angolo,distanza,x,y
121.58,35.75,-18.72,30.46
122.53,35.28,-18.97,29.74
123.48,35.29,-19.47,29.44
124.43,34.76,-19.66,28.67
125.38,34.73,-20.11,28.32
126.33,34.76,-20.60,28.01
127.28,34.76,-21.06,27.66
128.23,35.53,-21.99,27.91
129.18,35.02,-22.13,27.15
130.13,35.02,-22.57,26.77
131.08,35.02,-23.01,26.40
132.03,35.00,-23.44,26.00
132.98,34.39,-23.45,25.16
133.93,34.51,-23.94,24.85
134.88,34.51,-24.35,24.45
135.83,34.51,-24.75,24.05
136.78,34.00,-24.78,23.28
137.73,33.98,-25.15,22.86
138.68,33.98,-25.52,22.44
139.63,33.98,-25.89,22.01
140.58,34.76,-26.86,22.08
141.53,34.78,-27.23,21.64
142.48,34.76,-27.57,21.17
143.43,34.76,-27.92,20.71
144.38,34.76,-28.26,20.25
145.33,34.76,-28.59,19.78
146.28,34.76,-28.92,19.30
147.23,34.76,-29.23,18.82
148.18,34.78,-29.55,18.34
149.13,35.29,-30.29,18.11
150.08,34.49,-29.90,17.21
151.03,34.51,-30.19,16.72
151.98,34.51,-30.46,16.21
152.93,34.51,-30.73,15.71
153.88,34.51,-30.99,15.19
154.83,34.51,-31.23,14.68
155.78,34.51,-31.47,14.16
156.73,34.51,-31.70,13.63
157.68,35.28,-32.63,13.40
158.63,35.28,-32.85,12.85
159.58,35.28,-33.06,12.31
160.53,35.28,-33.26,11.76
161.48,35.28,-33.45,11.21
162.43,35.28,-33.63,10.65
163.38,35.28,-33.80,10.09
164.33,35.38,-34.06,9.56
165.28,34.49,-33.36,8.77
166.23,34.51,-33.52,8.22
167.18,34.51,-33.65,7.66
168.13,34.49,-33.76,7.10
169.08,34.51,-33.88,6.54
170.03,35.28,-34.74,6.11
170.98,35.77,-35.33,5.61
171.93,35.21,-34.86,4.94
172.88,35.02,-34.75,4.34
173.83,35.53,-35.32,3.82
174.78,35.99,-35.84,3.28
175.73,36.45,-36.35,2.72
176.68,35.77,-35.71,2.07
177.63,35.77,-35.74,1.48
178.58,36.23,-36.22,0.90
179.53,35.53,-35.53,0.29
180.47,38.05,-38.04,-0.32
181.42,35.99,-35.98,-0.89
182.37,37.83,-37.79,-1.57
183.32,36.23,-36.17,-2.10
184.27,37.60,-37.50,-2.80
185.22,41.94,-41.76,-3.82
186.17,39.19,-38.96,-4.21
187.12,47.75,-47.38,-5.92
188.07,44.18,-43.75,-6.21
189.02,41.94,-41.42,-6.58
189.97,38.52,-37.94,-6.67
190.92,38.51,-37.81,-7.30
191.87,33.20,-32.49,-6.83
192.82,32.18,-31.38,-7.14
193.77,31.14,-30.25,-7.41
194.72,31.40,-30.37,-7.98
195.67,31.40,-30.23,-8.48
196.62,30.89,-29.60,-8.84
197.57,31.67,-30.19,-9.56
198.52,30.38,-28.81,-9.65
199.47,29.85,-28.14,-9.95
200.42,29.87,-27.99,-10.42
201.37,29.34,-27.32,-10.69
202.32,29.34,-27.14,-11.14
203.27,29.60,-27.19,-11.69
204.22,29.09,-26.53,-11.93
205.17,29.09,-26.32,-12.37
206.12,29.09,-26.12,-12.81
207.07,29.09,-25.90,-13.24
208.02,29.09,-25.68,-13.66
208.97,28.56,-24.99,-13.83
209.92,29.34,-25.43,-14.64
210.87,28.83,-24.75,-14.79
211.82,28.83,-24.50,-15.20
212.77,28.25,-23.76,-15.29
213.72,28.25,-23.50,-15.68
214.67,28.25,-23.24,-16.07
215.62,28.25,-22.97,-16.46
216.57,29.09,-23.36,-17.33
217.52,15.86,-12.58,-9.66
218.47,15.86,-12.42,-9.87
219.42,15.86,-12.25,-10.07
220.37,28.54,-21.75,-18.49
221.32,28.54,-21.44,-18.85
222.27,16.18,-11.98,-10.89
223.22,16.18,-11.79,-11.08
224.17,16.17,-11.60,-11.26
225.12,16.18,-11.42,-11.47
226.07,16.18,-11.23,-11.66
227.02,16.17,-11.02,-11.83
227.97,16.18,-10.84,-12.02
228.92,27.69,-18.20,-20.87
229.87,27.68,-17.84,-21.16
230.82,27.69,-17.50,-21.47
231.77,27.68,-17.13,-21.74
232.72,15.88,-9.62,-12.63
233.67,15.86,-9.40,-12.78
234.62,28.24,-16.35,-23.02
235.57,28.25,-15.98,-23.30
236.52,28.83,-15.91,-24.05
237.47,28.82,-15.50,-24.29
238.42,28.83,-15.10,-24.56
239.37,28.83,-14.69,-24.81
240.32,29.34,-14.53,-25.49
241.27,29.85,-14.35,-26.18
242.22,29.09,-13.56,-25.73
243.17,29.60,-13.36,-26.41
244.12,30.11,-13.14,-27.09
245.07,29.34,-12.37,-26.61
246.02,29.85,-12.13,-27.27
246.97,30.38,-11.89,-27.96
247.92,30.89,-11.61,-28.62
248.87,30.11,-10.86,-28.08
249.82,30.63,-10.57,-28.75
250.77,30.62,-10.09,-28.91
251.72,31.14,-9.77,-29.57
252.66,32.95,-9.82,-31.45
253.61,31.40,-8.86,-30.12
254.56,32.69,-8.70,-31.51
255.51,39.66,-9.92,-38.40
256.46,39.66,-9.28,-38.56
257.41,35.53,-7.74,-34.68
258.36,35.99,-7.26,-35.25
259.31,40.10,-7.44,-39.41
260.26,40.10,-6.78,-39.53
261.21,40.10,-6.13,-39.63
262.16,35.99,-4.91,-35.65
263.11,38.96,-4.67,-38.68
264.06,39.41,-4.08,-39.19
265.01,39.88,-3.47,-39.73
265.96,39.87,-2.81,-39.77
266.91,39.83,-2.15,-39.77
267.86,40.80,-1.52,-40.77
268.81,41.26,-0.85,-41.25
269.76,41.70,-0.17,-41.70
270.71,42.60,0.53,-42.60
271.66,72.33,2.10,-72.30
272.61,43.59,1.99,-43.54
273.56,42.77,2.66,-42.69
274.51,42.38,3.33,-42.25
275.46,43.78,4.17,-43.58
276.41,42.58,4.76,-42.32
277.36,72.33,9.27,-71.74
278.31,72.33,10.46,-71.58
279.26,72.33,11.64,-71.39
280.21,71.89,12.74,-70.75
281.16,72.33,14.00,-70.97
282.11,71.54,15.01,-69.94
283.06,71.96,16.26,-70.10
284.01,72.33,17.51,-70.18
284.96,72.86,18.81,-70.39
285.91,72.30,19.82,-69.53
286.86,73.32,21.27,-70.17
287.81,73.71,22.55,-70.18
288.76,73.75,23.72,-69.83
289.71,74.19,25.02,-69.84
290.66,74.99,26.46,-70.16
291.61,74.73,27.52,-69.48
292.56,74.73,28.67,-69.01
293.51,74.73,29.81,-68.53
294.46,74.73,30.94,-68.03
295.41,90.54,38.85,-81.78
296.36,90.90,40.36,-81.45
297.31,90.37,41.46,-80.30
298.26,90.39,42.79,-79.62
299.21,90.29,44.06,-78.81
300.16,90.29,45.36,-78.07
301.11,90.29,46.65,-77.30
302.06,90.18,47.87,-76.43
303.01,90.20,49.14,-75.64
303.96,89.76,50.14,-74.45
304.91,90.12,51.57,-73.90
305.86,90.10,52.78,-73.02
306.81,63.95,38.32,-51.21
307.76,89.66,54.90,-70.88
308.71,89.64,56.06,-69.95
309.66,89.74,57.27,-69.09
310.61,89.74,58.41,-68.13
311.56,90.10,59.77,-67.42
312.51,90.07,60.86,-66.40
313.46,90.12,61.98,-65.42
314.41,90.12,63.06,-64.38
315.36,90.12,64.12,-63.32
316.31,90.12,65.16,-62.25
317.26,90.12,66.18,-61.16
318.21,90.10,67.17,-60.05
319.16,90.10,68.16,-58.93
320.11,90.12,69.14,-57.80
321.06,90.10,70.08,-56.63
322.01,90.10,71.00,-55.46
322.96,90.10,71.91,-54.28
323.91,90.12,72.82,-53.09
324.85,90.12,73.69,-51.88
325.80,90.10,74.52,-50.64
326.75,90.10,75.35,-49.40
327.70,90.10,76.16,-48.14
328.65,90.12,76.96,-46.88
329.60,90.10,77.72,-45.59
330.55,90.12,78.48,-44.30
331.50,90.10,79.18,-42.99
332.45,90.10,79.89,-41.67
333.40,90.12,80.58,-40.35
334.35,90.12,81.24,-39.00
335.30,90.10,81.86,-37.64
336.25,90.12,82.49,-36.29
337.20,90.10,83.06,-34.91
338.15,63.12,58.59,-23.49
339.10,62.70,58.57,-22.36
340.05,62.71,58.95,-21.39
341.00,63.12,59.68,-20.55
341.95,90.10,85.67,-27.91
342.90,90.10,86.12,-26.49
343.85,90.12,86.56,-25.06
344.80,90.10,86.95,-23.62
345.75,63.12,61.18,-15.54
346.70,90.10,87.68,-20.72
347.65,62.51,61.06,-13.37
348.60,63.12,61.88,-12.47
349.55,63.55,62.49,-11.52
350.50,63.12,62.26,-10.42
351.45,62.68,61.98,-9.32
352.40,62.70,62.15,-8.29
353.35,62.85,62.43,-7.28
354.30,63.12,62.81,-6.27
355.25,63.53,63.31,-5.26
356.20,90.01,89.82,-5.96
357.15,90.01,89.90,-4.48
358.10,90.01,89.97,-2.98
359.05,63.95,63.95,-1.06
360.00,63.55,63.55,0.00
