angolo,distanza,x,y
296.08,109.94,48.34,-98.74
297.02,109.96,49.96,-97.95
297.96,109.94,51.55,-97.10
298.90,109.94,53.14,-96.24
299.84,109.50,54.49,-94.98
300.78,109.48,56.03,-94.06
301.72,109.48,57.57,-93.12
302.66,109.51,59.10,-92.20
303.60,109.50,60.60,-91.20
304.54,109.48,62.08,-90.18
305.48,109.50,63.56,-89.16
306.42,109.06,64.75,-87.75
307.36,109.14,66.23,-86.75
308.30,109.16,67.66,-85.66
309.24,109.14,69.04,-84.53
310.18,109.14,70.42,-83.38
311.12,109.14,71.78,-82.22
312.06,109.14,73.12,-81.03
313.00,109.14,74.44,-79.82
313.94,109.14,75.74,-78.58
314.88,109.14,77.02,-77.33
315.82,109.16,78.29,-76.07
316.76,109.14,79.51,-74.76
317.70,109.14,80.73,-73.45
318.64,109.16,81.93,-72.13
319.58,109.14,83.09,-70.76
320.52,109.12,84.23,-69.38
321.46,109.60,85.73,-68.28
322.40,109.14,86.47,-66.59
323.34,109.14,87.55,-65.16
324.28,109.16,88.62,-63.73
325.22,109.14,89.64,-62.25
326.16,109.14,90.65,-60.77
327.10,109.12,91.62,-59.27
328.04,109.58,92.97,-58.00
328.98,109.16,93.55,-56.25
329.92,109.16,94.46,-54.71
330.86,109.14,95.33,-53.14
331.80,109.12,96.17,-51.56
332.74,109.16,97.04,-49.99
333.68,109.14,97.83,-48.39
334.62,109.14,98.61,-46.78
335.56,109.16,99.38,-45.16
336.50,109.14,100.09,-43.52
337.44,109.12,100.77,-41.86
338.38,108.87,101.21,-40.11
339.32,109.14,102.11,-38.54
340.26,109.12,102.71,-36.85
341.20,109.14,103.32,-35.17
342.14,109.14,103.88,-33.47
343.08,109.16,104.43,-31.77
344.02,109.14,104.92,-30.04
344.96,109.14,105.40,-28.32
345.90,109.16,105.87,-26.59
346.84,109.16,106.29,-24.85
347.78,109.16,106.68,-23.10
348.72,109.16,107.05,-21.35
349.66,109.16,107.38,-19.59
350.60,109.14,107.67,-17.82
351.54,109.12,107.94,-16.05
352.48,109.16,108.22,-14.28
353.42,109.68,108.96,-12.57
354.36,109.14,108.61,-10.73
355.30,109.14,108.77,-8.94
356.24,109.14,108.91,-7.16
357.18,109.16,109.02,-5.37
358.12,109.14,109.08,-3.58
359.06,109.14,109.13,-1.79
360.00,109.14,109.14,0.00
