angolo,distanza,x,y
343.08,41.84,40.03,-12.18
344.02,41.84,40.22,-11.52
344.96,41.84,40.40,-10.86
345.90,41.84,40.58,-10.19
346.84,41.84,40.74,-9.52
347.78,41.84,40.89,-8.85
348.72,41.85,41.05,-8.19
349.66,41.84,41.16,-7.51
350.60,41.84,41.28,-6.83
351.54,41.84,41.38,-6.15
352.48,41.84,41.48,-5.48
353.42,41.85,41.58,-4.80
354.36,41.84,41.63,-4.11
355.30,41.84,41.70,-3.43
356.24,42.28,42.19,-2.77
357.18,41.84,41.79,-2.06
358.12,41.84,41.81,-1.37
359.06,41.84,41.83,-0.69
360.00,42.28,42.28,0.00
